instance_idx,has_recourse,age_group,subgroup
4057,1,elderly,male
239,0,elderly,male
323,0,elderly,male
3036,0,elderly,male
2784,0,elderly,male
1588,1,elderly,male
1772,0,elderly,male
4093,1,elderly,male
4406,0,elderly,male
455,1,elderly,male
2055,0,elderly,male
1190,0,elderly,male
5174,1,elderly,male
1032,1,elderly,male
3581,0,elderly,male
1544,0,elderly,male
5315,0,elderly,male
1631,0,elderly,male
3260,1,elderly,male
3573,0,elderly,male
2607,1,elderly,male
319,0,elderly,male
3984,0,elderly,male
3181,0,elderly,male
1887,0,elderly,male
2207,1,elderly,male
359,1,elderly,male
3855,0,elderly,male
1397,0,elderly,male
2783,0,elderly,male
4977,0,elderly,male
4716,1,elderly,male
4417,0,elderly,male
920,1,elderly,male
4311,0,elderly,male
3902,1,elderly,male
982,0,elderly,male
2433,1,elderly,male
4856,0,elderly,male
4554,0,elderly,male
2279,1,elderly,male
127,0,elderly,male
4135,0,elderly,male
5353,1,elderly,male
2776,1,elderly,male
271,0,elderly,male
2633,0,elderly,male
224,0,elderly,male
907,0,elderly,male
5021,0,elderly,male
3392,1,elderly,male
834,0,elderly,male
3439,0,elderly,male
3382,1,elderly,male
1605,0,elderly,male
2694,0,elderly,male
3250,0,elderly,male
4787,0,elderly,male
1178,0,elderly,male
2302,0,elderly,male
3925,0,elderly,male
3986,0,elderly,male
4699,1,elderly,male
4607,1,elderly,male
2067,0,elderly,male
3659,1,elderly,male
4081,0,elderly,male
1791,1,elderly,male
4199,1,elderly,male
3529,1,elderly,male
169,0,elderly,male
2991,0,elderly,male
5355,0,elderly,male
2625,0,elderly,male
372,0,elderly,male
3394,1,elderly,male
2813,0,elderly,male
4957,1,elderly,male
2540,0,elderly,male
1734,1,elderly,male
1257,1,elderly,male
1090,0,elderly,male
3572,0,elderly,male
1122,0,elderly,male
1778,1,elderly,male
1156,0,elderly,male
578,0,elderly,male
4162,0,elderly,male
1115,0,elderly,male
1818,0,elderly,male
1078,0,elderly,male
3693,0,elderly,male
2658,0,elderly,male
1676,0,elderly,male
872,1,elderly,male
1726,1,elderly,male
1109,0,elderly,male
2485,0,elderly,male
2997,0,elderly,male
298,1,elderly,male
5321,0,elderly,male
2988,0,elderly,male
2564,0,elderly,male
5345,1,elderly,male
2614,0,elderly,male
3580,0,elderly,male
2275,0,elderly,male
4130,0,elderly,male
265,1,elderly,male
2023,1,elderly,male
2008,0,elderly,male
2305,0,elderly,male
390,0,elderly,male
4395,1,elderly,male
604,1,elderly,male
1112,0,elderly,male
4336,1,elderly,male
4447,1,elderly,male
5376,1,elderly,male
3169,1,elderly,male
3379,1,elderly,male
2927,1,elderly,male
625,0,elderly,male
1625,0,elderly,male
1214,1,elderly,male
3306,0,elderly,male
4481,0,elderly,male
1993,1,elderly,male
4887,1,elderly,male
4610,1,elderly,male
4265,0,elderly,male
4756,1,elderly,male
5005,0,elderly,male
156,0,elderly,male
2486,1,elderly,male
2135,0,elderly,male
164,0,elderly,male
1433,0,elderly,male
1223,1,elderly,male
1701,0,elderly,male
1041,1,elderly,male
330,0,elderly,male
2383,0,elderly,male
1108,0,elderly,male
1572,1,elderly,male
3872,1,elderly,male
5142,0,elderly,male
1168,0,elderly,male
3381,1,elderly,male
1560,0,elderly,male
2359,1,elderly,male
263,1,elderly,male
559,1,elderly,male
742,0,elderly,male
2005,1,elderly,male
3329,0,elderly,male
3800,0,elderly,male
1043,0,elderly,male
3219,1,elderly,male
5393,0,elderly,male
5184,0,elderly,male
4114,0,elderly,male
525,1,elderly,male
4663,1,elderly,male
4381,0,elderly,male
4354,1,elderly,male
3989,1,elderly,male
5241,0,elderly,male
5117,0,elderly,male
1547,0,elderly,male
3349,0,elderly,male
1671,0,elderly,male
984,1,elderly,male
5146,0,elderly,male
4911,0,elderly,male
2165,0,elderly,male
785,0,elderly,male
2058,0,elderly,male
2778,1,elderly,male
2108,1,elderly,male
1784,1,elderly,male
3201,0,elderly,male
2367,1,elderly,male
813,1,elderly,male
4402,0,elderly,male
3404,1,elderly,male
1562,0,elderly,male
4641,1,elderly,male
284,0,elderly,male
4564,1,elderly,male
2095,0,elderly,male
3034,0,elderly,male
291,0,elderly,male
2859,1,elderly,male
768,1,elderly,male
532,0,elderly,male
5096,1,elderly,male
3278,0,elderly,male
2524,1,elderly,male
2624,0,elderly,male
1577,0,elderly,male
3107,0,elderly,male
2805,1,elderly,male
2081,1,elderly,male
2673,0,elderly,male
4609,1,elderly,male
5270,1,elderly,male
2959,0,elderly,male
2727,0,elderly,male
5313,1,elderly,male
4873,1,elderly,male
5298,0,elderly,male
4063,1,elderly,male
2508,0,elderly,male
4488,1,elderly,male
3795,0,elderly,male
5113,1,elderly,male
3915,0,elderly,male
1630,1,elderly,male
2529,0,elderly,male
4480,1,elderly,male
4505,0,elderly,male
3704,1,elderly,male
788,0,elderly,male
3912,0,elderly,male
5177,1,elderly,male
1749,1,elderly,male
1319,0,elderly,male
4119,1,elderly,male
983,1,elderly,male
3487,0,elderly,male
1310,1,elderly,male
669,0,elderly,male
3699,0,elderly,male
1610,1,elderly,male
2340,0,elderly,male
2568,1,elderly,male
4613,0,elderly,male
2899,0,elderly,male
1357,1,elderly,male
929,0,elderly,male
3120,0,elderly,male
3410,0,elderly,male
1249,0,elderly,male
45,0,elderly,male
718,0,elderly,male
1524,1,elderly,male
5338,1,elderly,male
5373,0,elderly,male
2931,1,elderly,male
1561,0,elderly,male
1633,1,elderly,male
5418,0,elderly,male
1206,1,elderly,male
3670,0,elderly,male
646,0,elderly,male
4953,0,elderly,male
1270,1,elderly,male
3640,0,elderly,male
4983,1,elderly,male
3586,0,elderly,male
759,0,elderly,male
5138,0,elderly,male
4765,1,elderly,male
1558,0,elderly,male
4802,1,elderly,male
2537,0,elderly,male
3350,0,elderly,male
3675,0,elderly,male
444,0,elderly,male
5374,0,elderly,male
1379,0,elderly,male
2550,1,elderly,male
745,0,elderly,male
1816,0,elderly,male
2255,0,elderly,male
1409,1,elderly,male
2436,0,elderly,male
2638,1,elderly,male
5143,0,elderly,male
3370,1,elderly,male
2602,1,elderly,male
1318,1,elderly,male
1393,1,elderly,male
1616,0,elderly,male
5039,1,elderly,male
879,0,overall,male
423,1,overall,male
3778,0,overall,male
2513,1,overall,male
2983,0,overall,male
1964,1,overall,male
563,1,overall,male
4751,0,overall,male
3437,0,overall,male
3859,0,overall,male
3481,1,overall,male
3803,0,overall,male
1186,0,overall,male
211,0,overall,male
3702,1,overall,male
240,0,overall,male
4680,1,overall,male
4521,0,overall,male
4144,1,overall,male
2238,1,overall,male
3770,1,overall,male
4465,1,overall,male
5007,1,overall,male
400,0,overall,male
4434,1,overall,male
1103,0,overall,male
293,1,overall,male
1628,0,overall,male
1583,1,overall,male
4754,0,overall,male
2219,1,overall,male
126,1,overall,male
1658,1,overall,male
5265,0,overall,male
2527,1,overall,male
2897,0,overall,male
1357,1,overall,male
2984,0,overall,male
2481,1,overall,male
3191,0,overall,male
3064,0,overall,male
2690,1,overall,male
2339,1,overall,male
364,0,overall,male
5046,1,overall,male
2085,0,overall,male
876,0,overall,male
1380,0,overall,male
2762,1,overall,male
2487,1,overall,male
4065,0,overall,male
2617,0,overall,male
980,0,overall,male
2168,1,overall,male
2971,0,overall,male
982,0,overall,male
3830,1,overall,male
4958,1,overall,male
3236,1,overall,male
1184,0,overall,male
2694,0,overall,male
2980,1,overall,male
1064,1,overall,male
1954,0,overall,male
3132,1,overall,male
5259,0,overall,male
2855,1,overall,male
4768,1,overall,male
3747,0,overall,male
4020,0,overall,male
3843,0,overall,male
963,1,overall,male
2767,0,overall,male
3041,1,overall,male
496,0,overall,male
4977,0,overall,male
2614,0,overall,male
3593,1,overall,male
1625,0,overall,male
3169,1,overall,male
5221,0,overall,male
2293,0,overall,male
379,1,overall,male
2529,0,overall,male
452,0,overall,male
4797,0,overall,male
3806,0,overall,male
3392,1,overall,male
578,0,overall,male
3235,0,overall,male
1149,1,overall,male
1633,1,overall,male
4591,0,overall,male
5015,1,overall,male
