instance_idx,has_recourse,age_group,subgroup
10032,1,overall,total
10256,1,overall,total
455,1,overall,total
1641,1,overall,total
5673,1,overall,total
856,1,overall,total
8404,1,overall,total
6797,1,overall,total
10354,0,overall,total
13452,1,overall,total
5940,1,overall,total
8378,1,overall,total
1272,0,overall,total
1479,0,overall,total
6211,0,overall,total
6135,1,overall,total
4309,0,overall,total
3910,0,overall,total
2353,1,overall,total
1837,1,overall,total
13194,0,overall,total
6680,0,overall,total
11213,1,overall,total
10324,1,overall,total
1591,0,overall,total
4412,1,overall,total
9652,0,overall,total
4005,1,overall,total
3815,1,overall,total
312,1,overall,total
8026,1,overall,total
2997,1,overall,total
12669,1,overall,total
11295,1,overall,total
11369,0,overall,total
8080,0,overall,total
8096,1,overall,total
13031,0,overall,total
6860,0,overall,total
352,0,overall,total
11228,0,overall,total
7257,0,overall,total
11403,0,overall,total
3979,0,overall,total
12018,1,overall,total
10827,1,overall,total
9374,0,overall,total
9796,1,overall,total
13172,1,overall,total
4651,1,overall,total
11858,1,overall,total
12667,0,overall,total
4289,1,overall,total
2778,0,overall,total
10732,0,overall,total
7058,0,overall,total
5417,1,overall,total
831,1,overall,total
9278,1,overall,total
4579,1,overall,total
4467,1,overall,total
6492,1,overall,total
5090,0,overall,total
11650,0,overall,total
5805,1,overall,total
9778,1,overall,total
7539,1,overall,total
5730,1,overall,total
4116,1,overall,total
7521,1,overall,total
2023,1,overall,total
13514,0,overall,total
7102,1,overall,total
5598,0,overall,total
4235,0,overall,total
12777,0,overall,total
8586,1,overall,total
6980,0,overall,total
10144,1,overall,total
1153,0,overall,total
1852,1,overall,total
10883,0,overall,total
9742,1,overall,total
11255,0,overall,total
462,0,overall,total
1558,1,overall,total
12796,1,overall,total
1152,0,overall,total
50,1,overall,total
282,1,overall,total
10816,1,overall,total
8844,1,overall,total
9786,1,overall,total
7199,1,overall,total
1883,1,overall,total
7783,0,overall,total
3019,1,overall,total
7471,1,overall,total
6940,1,overall,total
4010,1,overall,total
3325,1,overall,total
8203,1,overall,total
9083,0,overall,total
13278,0,overall,total
8265,0,overall,total
3996,1,overall,total
1122,1,overall,total
2155,1,overall,total
10099,1,overall,total
1934,0,overall,total
5018,0,overall,total
7908,1,overall,total
198,0,overall,total
12401,1,overall,total
12689,0,overall,total
9973,0,overall,total
5655,0,overall,total
11655,1,overall,total
5755,1,overall,total
5660,1,overall,total
8451,1,overall,total
10737,1,overall,total
13222,1,overall,total
12805,1,overall,total
11941,1,overall,total
784,0,overall,total
8997,1,overall,total
6288,0,overall,total
2850,1,overall,total
13322,0,overall,total
1528,0,overall,total
7682,0,overall,total
3715,0,overall,total
9913,0,overall,total
10817,1,overall,total
10327,1,overall,total
12665,0,overall,total
2006,1,overall,total
11053,0,overall,total
9759,1,overall,total
4023,0,overall,total
6163,1,overall,total
7672,0,overall,total
5175,1,overall,total
8560,1,overall,total
1778,0,overall,total
6639,1,overall,total
9959,1,overall,total
12753,1,overall,total
6838,1,overall,total
12025,1,overall,total
9690,0,overall,total
6858,0,overall,total
9630,1,overall,total
4554,1,overall,total
11205,1,overall,total
6627,0,overall,total
9724,1,overall,total
13439,1,overall,total
3724,1,overall,total
3631,1,overall,total
1078,0,overall,total
3896,1,overall,total
2153,0,overall,total
9237,0,overall,total
11642,0,overall,total
12990,0,overall,total
12151,0,overall,total
6207,0,overall,total
694,1,overall,total
5812,0,overall,total
1706,0,overall,total
921,1,overall,total
8469,1,overall,total
9882,1,overall,total
6684,1,overall,total
1205,1,overall,total
9527,1,overall,total
7113,0,overall,total
274,1,overall,total
13169,0,overall,total
7051,1,overall,total
8738,1,overall,total
92,1,overall,total
1824,1,overall,total
1499,0,overall,total
527,1,overall,total
8108,0,overall,total
9426,1,overall,total
11548,1,overall,total
4233,1,overall,total
5224,1,overall,total
8204,0,overall,total
8082,0,overall,total
2015,1,overall,total
12377,1,overall,total
7171,1,overall,total
11723,1,overall,total
7249,1,overall,total
6871,1,overall,total
5358,0,overall,total
12693,0,overall,total
4909,1,overall,total
9590,1,overall,total
7640,1,overall,total
6025,0,overall,total
8292,0,overall,total
216,1,overall,total
12570,0,overall,total
6238,1,overall,total
9839,0,overall,total
13265,1,overall,total
5468,1,overall,total
7902,0,overall,total
595,0,overall,total
11001,1,overall,total
900,0,overall,total
6419,0,overall,total
1024,0,overall,total
3184,0,overall,total
5445,0,overall,total
5709,1,overall,total
3544,0,overall,total
8575,1,overall,total
8367,0,overall,total
6530,0,overall,total
7384,1,overall,total
2631,1,overall,total
631,0,overall,total
1769,1,overall,total
10168,1,overall,total
2263,0,overall,total
13286,1,overall,total
8577,0,overall,total
2113,1,overall,total
8044,0,overall,total
12768,1,overall,total
5616,0,overall,total
12963,0,overall,total
7981,1,overall,total
12376,0,overall,total
520,0,overall,total
10806,0,overall,total
13372,1,overall,total
3824,0,overall,total
3522,1,overall,total
2181,0,overall,total
13142,1,overall,total
10650,1,overall,total
2372,0,overall,total
6157,1,overall,total
1880,0,overall,total
7290,1,overall,total
9215,0,overall,total
7879,1,overall,total
9113,1,overall,total
2083,1,overall,total
8171,1,overall,total
4635,1,overall,total
1420,1,overall,total
2908,0,overall,total
6647,0,overall,total
4261,0,overall,total
2758,1,overall,total
1774,1,overall,total
2159,0,overall,total
8313,1,overall,total
5217,1,overall,total
6795,0,overall,total
11288,0,overall,total
11568,0,overall,total
5506,1,overall,total
7485,1,overall,total
6155,0,overall,total
6024,0,overall,total
629,0,overall,total
6366,1,overall,total
7044,1,overall,total
1554,0,overall,total
6389,0,overall,total
10104,0,overall,total
135,0,overall,total
12614,0,overall,total
604,0,overall,total
9831,0,overall,total
938,0,overall,total
12774,1,overall,total
5831,0,overall,total
2001,0,overall,total
6552,0,overall,total
2124,1,overall,total
971,0,overall,total
5569,1,overall,total
12005,1,overall,total
12659,1,overall,total
436,0,overall,total
4108,0,overall,total
143,0,overall,total
1847,1,overall,total
11174,1,overall,total
11538,1,overall,total
6384,0,overall,total
5237,1,overall,total
1745,0,overall,total
8569,0,overall,total
3717,0,overall,total
11543,1,overall,total
196,1,overall,total
2398,1,overall,total
5869,0,overall,total
299,1,overall,total
3854,0,overall,total
1255,1,overall,total
374,1,overall,total
7282,1,overall,total
5807,0,overall,total
9457,1,overall,total
7385,0,overall,total
5222,1,overall,total
10118,0,overall,total
8807,1,overall,total
1812,0,overall,total
3908,0,overall,total
868,1,overall,total
3691,1,overall,total
2635,1,overall,total
9381,1,overall,total
7545,1,overall,total
6365,1,overall,total
11984,1,overall,total
10120,0,overall,total
3894,0,overall,total
2070,1,overall,total
8982,1,overall,total
10622,0,overall,total
9842,0,overall,total
2500,1,overall,total
12986,1,overall,total
1878,1,overall,total
891,1,overall,total
791,1,overall,total
530,1,overall,total
3481,0,overall,total
11265,1,overall,total
3067,0,overall,total
1444,0,overall,total
9962,1,overall,total
10785,0,overall,total
6856,0,overall,total
3584,0,overall,total
9477,0,overall,total
6409,1,overall,total
1711,1,overall,total
7175,1,overall,total
11224,0,overall,total
6022,1,overall,total
12011,0,overall,total
6837,1,overall,total
10210,0,overall,total
1121,0,overall,total
6347,1,overall,total
3243,1,overall,total
5629,1,overall,total
9032,1,overall,total
3648,0,overall,total
3104,0,overall,total
4482,0,overall,total
10155,1,overall,total
6094,1,overall,total
11361,1,overall,total
12165,0,overall,total
7422,1,overall,total
3406,1,overall,total
2264,1,overall,total
2792,1,overall,total
3678,1,overall,total
11404,1,overall,total
3272,1,overall,total
5128,0,overall,total
12859,1,overall,total
3927,1,overall,total
12357,1,overall,total
13280,0,overall,total
6009,0,overall,total
8070,1,overall,total
3901,0,overall,total
8756,1,overall,total
13217,0,overall,total
3155,1,overall,total
1936,0,overall,total
9343,1,overall,total
11983,1,overall,total
3798,1,overall,total
10216,1,overall,total
