instance_idx,has_recourse,age_group,subgroup
6816,1,elderly,male
7875,0,elderly,male
4028,1,elderly,male
6521,0,elderly,male
7956,1,elderly,male
2467,0,elderly,male
1671,0,elderly,male
3505,1,elderly,male
4921,0,elderly,male
7405,1,elderly,male
6314,0,elderly,male
6845,0,elderly,male
1193,0,elderly,male
590,0,elderly,male
6139,0,elderly,male
3853,1,elderly,male
6938,0,elderly,male
1322,0,elderly,male
7534,1,elderly,male
3640,1,elderly,male
668,1,elderly,male
1786,1,elderly,male
2726,0,elderly,male
8347,1,elderly,male
6751,1,elderly,male
7632,1,elderly,male
3416,1,elderly,male
1861,0,elderly,male
5766,1,elderly,male
568,0,elderly,male
4393,0,elderly,male
7815,0,elderly,male
8806,1,elderly,male
2004,1,elderly,male
6740,1,elderly,male
3004,1,elderly,male
5785,1,elderly,male
366,1,elderly,male
6303,1,elderly,male
3997,0,elderly,male
3154,1,elderly,male
2826,1,elderly,male
3618,1,elderly,male
5347,1,elderly,male
2367,0,elderly,male
8013,1,elderly,male
1857,1,elderly,male
8690,0,elderly,male
8722,0,elderly,male
5539,0,elderly,male
4694,0,elderly,male
1493,1,elderly,male
4376,0,elderly,male
7837,1,elderly,male
6513,1,elderly,male
4723,1,elderly,male
3163,1,elderly,male
5598,0,elderly,male
2101,0,elderly,male
7812,0,elderly,male
597,0,elderly,male
5665,1,elderly,male
144,1,elderly,male
4644,1,elderly,male
4897,1,elderly,male
1467,1,elderly,male
7012,0,elderly,male
5499,0,elderly,male
4386,1,elderly,male
6129,1,elderly,male
297,0,elderly,male
7937,1,elderly,male
6061,0,elderly,male
4409,0,elderly,male
6354,0,elderly,male
8326,1,elderly,male
7409,1,elderly,male
7339,1,elderly,male
2789,0,elderly,male
890,0,elderly,male
6005,1,elderly,male
8711,0,elderly,male
2583,1,elderly,male
7435,1,elderly,male
1492,0,elderly,male
2915,0,elderly,male
6123,0,elderly,male
3911,0,elderly,male
2635,0,elderly,male
1326,1,elderly,male
1761,1,elderly,male
8527,0,elderly,male
1379,1,elderly,male
8697,0,elderly,male
3303,1,elderly,male
2320,1,elderly,male
6853,1,elderly,male
7532,1,elderly,male
1738,1,elderly,male
3485,0,elderly,male
1466,1,elderly,male
2902,1,elderly,male
2961,1,elderly,male
5895,1,elderly,male
1367,1,elderly,male
2589,0,elderly,male
2007,1,elderly,male
4516,1,elderly,male
1462,0,elderly,male
8437,0,elderly,male
163,0,elderly,male
5638,0,elderly,male
436,0,elderly,male
3845,0,elderly,male
217,1,elderly,male
2559,0,elderly,male
1697,1,elderly,male
5327,0,elderly,male
8688,0,elderly,male
818,0,elderly,male
1047,1,elderly,male
3096,0,elderly,male
3320,0,elderly,male
1494,1,elderly,male
1071,0,overall,male
2707,0,overall,male
3063,0,overall,male
43,1,overall,male
4380,0,overall,male
7169,1,overall,male
8859,1,overall,male
5196,0,overall,male
7204,1,overall,male
8813,0,overall,male
4096,1,overall,male
7408,0,overall,male
7674,1,overall,male
1617,1,overall,male
3140,1,overall,male
8445,0,overall,male
2162,0,overall,male
5111,0,overall,male
4401,0,overall,male
4107,0,overall,male
8721,1,overall,male
1177,0,overall,male
15,1,overall,male
4899,0,overall,male
5148,0,overall,male
4901,1,overall,male
4898,1,overall,male
6159,0,overall,male
5779,1,overall,male
8102,0,overall,male
3365,0,overall,male
1557,0,overall,male
3676,1,overall,male
8263,0,overall,male
3115,0,overall,male
6349,0,overall,male
132,1,overall,male
4647,0,overall,male
580,1,overall,male
2929,1,overall,male
1770,0,overall,male
5941,0,overall,male
3094,1,overall,male
1013,1,overall,male
7134,1,overall,male
8754,1,overall,male
974,0,overall,male
1156,1,overall,male
5747,0,overall,male
8382,1,overall,male
2046,1,overall,male
5958,0,overall,male
854,0,overall,male
6854,1,overall,male
3260,1,overall,male
3163,1,overall,male
1423,1,overall,male
4399,1,overall,male
6109,1,overall,male
8908,0,overall,male
3201,1,overall,male
53,1,overall,male
2520,1,overall,male
3101,1,overall,male
2516,0,overall,male
2835,1,overall,male
8594,1,overall,male
311,0,overall,male
5285,0,overall,male
3279,0,overall,male
3634,1,overall,male
4451,0,overall,male
2141,1,overall,male
4696,1,overall,male
573,0,overall,male
3972,1,overall,male
5178,1,overall,male
7753,0,overall,male
417,1,overall,male
6371,1,overall,male
8340,1,overall,male
2918,0,overall,male
1289,1,overall,male
3068,1,overall,male
3129,1,overall,male
2496,1,overall,male
7736,1,overall,male
2789,0,overall,male
5448,0,overall,male
8585,1,overall,male
8579,0,overall,male
3486,0,overall,male
4279,1,overall,male
8331,1,overall,male
6853,1,overall,male
4452,1,overall,male
4774,0,overall,male
366,1,overall,male
5844,0,overall,male
8784,1,overall,male
932,0,overall,male
3304,1,overall,male
6743,0,overall,male
1855,0,overall,male
8065,0,overall,male
2813,0,overall,male
1416,1,overall,male
6112,1,overall,male
2671,1,overall,male
1520,1,overall,male
7544,1,overall,male
584,0,overall,male
7599,1,overall,male
1239,0,overall,male
578,0,overall,male
62,1,overall,male
1093,1,overall,male
3673,1,overall,male
8901,0,overall,male
8567,0,overall,male
3233,0,overall,male
8429,0,overall,male
6028,0,overall,male
1454,0,overall,male
5403,0,overall,male
1190,0,overall,male
6934,1,overall,male
4525,1,overall,male
6508,1,overall,male
8762,1,overall,male
6244,1,overall,male
8414,1,overall,male
6217,1,overall,male
2330,1,overall,male
7206,0,overall,male
7942,1,overall,male
5839,0,overall,male
2921,0,overall,male
8362,0,overall,male
539,1,overall,male
8003,0,overall,male
3757,0,overall,male
826,1,overall,male
6544,0,overall,male
2106,0,overall,male
3686,0,overall,male
6712,1,overall,male
7500,1,overall,male
3324,1,overall,male
4176,0,overall,male
4744,0,overall,male
7640,0,overall,male
3660,0,overall,male
6313,0,overall,male
486,1,overall,male
4541,0,overall,male
3849,0,overall,male
6928,1,overall,male
5160,0,overall,male
2361,1,overall,male
325,1,overall,male
8307,0,overall,male
4189,0,overall,male
3109,0,overall,male
5144,0,overall,male
488,0,overall,male
4383,0,overall,male
5121,0,overall,male
2290,1,overall,male
5033,1,overall,male
1497,1,overall,male
7552,1,overall,male
4980,1,overall,male
8209,1,overall,male
4777,1,overall,male
4852,1,overall,male
7397,0,overall,male
6358,1,overall,male
7742,0,overall,male
220,1,overall,male
8013,1,overall,male
8228,1,overall,male
1047,1,overall,male
4683,0,overall,male
7772,0,overall,male
7642,0,overall,male
1244,1,overall,male
5628,1,overall,male
507,1,overall,male
96,1,overall,male
8703,0,overall,male
6042,1,overall,male
2714,0,overall,male
5437,0,overall,male
1062,0,overall,male
3628,0,overall,male
4135,1,overall,male
48,0,overall,male
4076,1,overall,male
5811,1,overall,male
5513,1,overall,male
8442,1,overall,male
3591,0,overall,male
3708,1,overall,male
6303,1,overall,male
8673,0,overall,male
694,0,overall,male
7152,1,overall,male
4289,0,overall,male
8540,0,overall,male
2018,1,overall,male
3989,0,overall,male
2224,1,overall,male
3150,1,overall,male
269,0,overall,male
7210,1,overall,male
2419,0,overall,male
1889,0,overall,male
8385,0,overall,male
1598,0,overall,male
238,1,overall,male
1127,0,overall,male
8373,0,overall,male
2843,0,overall,male
6098,1,overall,male
8354,0,overall,male
4409,0,overall,male
8255,0,overall,male
935,1,overall,male
1054,1,overall,male
4782,1,overall,male
7550,0,overall,male
2996,1,overall,male
278,0,overall,male
1518,0,overall,male
6658,1,overall,male
1594,1,overall,male
1119,0,overall,male
5064,1,overall,male
1400,0,overall,male
4481,1,overall,male
3464,0,overall,male
6937,1,overall,male
35,1,overall,male
4373,1,overall,male
6095,1,overall,male
7923,1,overall,male
4488,1,overall,male
7291,1,overall,male
6295,1,overall,male
3958,0,overall,male
4124,1,overall,male
2511,0,overall,male
5589,0,overall,male
244,0,overall,male
1856,1,overall,male
8740,1,overall,male
5693,1,overall,male
7343,1,overall,male
7588,0,overall,male
6789,1,overall,male
1243,0,overall,male
7372,0,overall,male
6335,0,overall,male
2048,1,overall,male
871,0,overall,male
2192,1,overall,male
3670,0,overall,male
4073,1,overall,male
7174,0,overall,male
2405,1,overall,male
621,1,overall,male
2365,1,overall,male
1474,0,overall,male
1057,1,overall,male
184,1,overall,male
5957,1,overall,male
7290,1,overall,male
6432,1,overall,male
7908,1,overall,male
6718,1,overall,male
8045,1,overall,male
6571,1,overall,male
2074,1,overall,male
3588,1,overall,male
947,0,overall,male
2477,0,overall,male
8816,1,overall,male
2812,1,overall,male
2032,1,overall,male
1327,0,overall,male
3889,0,overall,male
8632,0,overall,male
3257,0,overall,male
2321,1,overall,male
6135,0,overall,male
8504,1,overall,male
8173,0,overall,male
6851,0,overall,male
5103,1,overall,male
7380,1,overall,male
358,0,overall,male
4797,1,overall,male
6129,1,overall,male
299,1,overall,male
2948,0,overall,male
356,0,overall,male
8884,1,overall,male
565,1,overall,male
4666,1,overall,male
89,0,overall,male
4492,0,overall,male
6175,1,overall,male
1762,0,overall,male
1282,1,overall,male
1185,0,overall,male
7989,1,overall,male
2961,1,overall,male
7007,1,overall,male
1972,1,overall,male
7132,0,overall,male
2931,0,overall,male
1543,1,overall,male
4126,0,overall,male
6076,1,overall,male
2301,1,overall,male
2373,1,overall,male
308,1,overall,male
7536,0,overall,male
5294,1,overall,male
1315,1,overall,male
5539,0,overall,male
2315,1,overall,male
881,0,overall,male
1539,0,overall,male
2593,1,overall,male
829,0,overall,male
8745,0,overall,male
1558,1,overall,male
2107,0,overall,male
8637,0,overall,male
6966,1,overall,male
6150,1,overall,male
7751,1,overall,male
8697,0,overall,male
1677,1,overall,male
638,1,overall,male
1353,1,overall,male
602,0,overall,male
8692,0,overall,male
3618,1,overall,male
5847,1,overall,male
5488,0,overall,male
3354,1,overall,male
38,0,overall,male
8215,1,overall,male
7701,1,overall,male
1335,0,overall,male
6457,0,overall,male
3407,0,overall,male
1368,1,overall,male
6197,0,overall,male
5142,0,overall,male
3349,1,overall,male
4142,0,overall,male
1914,1,overall,male
4503,1,overall,male
572,0,overall,male
8466,1,overall,male
3361,1,overall,male
2657,0,overall,male
134,0,overall,male
7666,0,overall,male
2021,1,overall,male
2964,0,overall,male
7907,0,overall,male
5434,1,overall,male
824,1,overall,male
5851,0,overall,male
1269,1,overall,male
7128,1,overall,male
6785,1,overall,male
4447,1,overall,male
8502,0,overall,male
1600,0,overall,male
112,1,overall,male
5617,1,overall,male
6829,0,overall,male
4811,0,overall,male
2953,0,overall,male
629,1,overall,male
5451,0,overall,male
7954,0,overall,male
8543,0,overall,male
5636,1,overall,male
1968,0,overall,male
4515,1,overall,male
4875,1,overall,male
5025,0,overall,male
438,0,overall,male
7970,1,overall,male
2387,1,overall,male
4277,1,overall,male
5954,1,overall,male
1657,0,overall,male
1522,1,overall,male
1777,0,overall,male
2026,1,overall,male
6510,1,overall,male
406,1,overall,male
5983,0,overall,male
8106,1,overall,male
5402,0,overall,male
7031,1,overall,male
8810,1,overall,male
6446,1,overall,male
1607,0,overall,male
5520,1,overall,male
2008,0,overall,male
7504,1,overall,male
3265,0,overall,male
7746,1,overall,male
2195,0,overall,male
7213,0,overall,male
190,1,overall,male
940,1,overall,male
1251,1,overall,male
291,1,overall,male
7090,1,overall,male
7792,0,overall,male
5948,1,overall,male
6911,0,overall,male
5989,0,overall,male
6050,0,overall,male
2188,0,overall,male
3434,1,overall,male
8892,1,overall,male
5067,0,overall,male
2803,1,overall,male
8542,1,overall,male
6451,0,overall,male
5010,1,overall,male
8853,0,overall,male
7071,1,overall,male
4394,0,overall,male
8850,0,overall,male
6603,1,overall,male
7221,0,overall,male
3462,1,overall,male
3219,0,overall,male
3305,1,overall,male
4662,1,overall,male
310,1,overall,male
8369,1,overall,male
994,1,overall,male
4392,0,overall,male
4179,1,overall,male
8088,0,overall,male
917,0,overall,male
5332,1,overall,male
4671,0,overall,male
7915,1,overall,male
421,0,overall,male
1724,0,overall,male
4959,0,overall,male
2340,1,overall,male
487,0,overall,male
6711,0,overall,male
5514,1,overall,male
7794,1,overall,male
2016,0,overall,male
2568,1,overall,male
5738,1,overall,male
959,1,overall,male
6252,0,overall,male
7628,0,overall,male
748,1,overall,male
7764,1,overall,male
2644,0,overall,male
4292,0,overall,male
1653,1,overall,male
4609,0,overall,male
773,1,overall,male
3795,0,overall,male
3664,0,overall,male
4586,0,overall,male
2942,0,overall,male
3026,1,overall,male
5782,1,overall,male
6994,1,overall,male
5015,0,overall,male
2845,1,overall,male
735,1,overall,male
3405,1,overall,male
1535,1,overall,male
2840,0,overall,male
6002,1,overall,male
6501,1,overall,male
4375,0,overall,male
8446,0,overall,male
5122,1,overall,male
5719,1,overall,male
1706,1,overall,male
5511,1,overall,male
3141,1,overall,male
2878,0,overall,male
2910,0,overall,male
385,0,overall,male
